,datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration
0,,°C,mm,km/h,km/h,%,min
786,2023-05-03 17:00:00,19.810246,0,24.48,8.225035,8.1,55.090908
787,2023-05-03 18:00:00,17.630245,0,17.28,6.489992,0,60
788,2023-05-03 19:00:00,14.330245,0,16.919998,8.78872,0,46.466667
789,2023-05-03 20:00:00,12.830245,0,15.4800005,8.373386,0,0
790,2023-05-03 21:00:00,11.410245,0,15.84,7.754637,0,0
791,2023-05-03 22:00:00,10.350245,0,15.4800005,6.489992,0,0
792,2023-05-03 23:00:00,9.330245,0,14.759999,5.937272,0,0
793,2023-05-04 00:00:00,8.570246,0,13.679999,5.0911684,0,0
794,2023-05-04 01:00:00,7.7202454,0,13.32,5.0528407,1.2,0
795,2023-05-04 02:00:00,7.4902453,0,13.32,5.0528407,5.7000003,0
796,2023-05-04 03:00:00,7.6402454,0,12.959999,4.6800003,11.400001,0
797,2023-05-04 04:00:00,7.4702454,0,12.24,4.8965297,21.900002,0
798,2023-05-04 05:00:00,7.540245,0,12.24,6.489992,3.9,51.296364
799,2023-05-04 06:00:00,10.400246,0,13.679999,5.692099,0,60
800,2023-05-04 07:00:00,13.180245,0,15.119999,4.6102495,0.90000004,59.454544
801,2023-05-04 08:00:00,15.390245,0,16.199999,5.1919937,1.8000001,58.909092
802,2023-05-04 09:00:00,17.230246,0,17.64,5.3999996,1.8000001,58.909092
803,2023-05-04 10:00:00,19.150246,0,18.359999,5.315336,8.700001,54.727272
804,2023-05-04 11:00:00,20.910246,0,18.359999,6.297428,8.700001,54.727272
805,2023-05-04 12:00:00,22.340246,0,18.72,6.8777895,5.7000003,56.545456
806,2023-05-04 13:00:00,23.350245,0,18.359999,6.28713,13.200001,52
807,2023-05-04 14:00:00,24.220245,0,16.56,5.8603754,17.7,49.272724
808,2023-05-04 15:00:00,24.540245,0,15.119999,4.8433046,24.900002,44.909092
809,2023-05-04 16:00:00,24.520245,0,14.4,2.4149535,26.7,43.818184
810,2023-05-04 17:00:00,23.900246,0,14.04,0.8049845,24.300001,45.272724
811,2023-05-04 18:00:00,21.790245,0,11.5199995,3.4152596,14,51.51515
812,2023-05-04 19:00:00,18.850245,0,15.84,6.924738,19,38.680134
813,2023-05-04 20:00:00,19.050245,0,16.56,9.021574,2,0
814,2023-05-04 21:00:00,18.220245,0,16.199999,8.161764,3,0
815,2023-05-04 22:00:00,14.920245,0,15.4800005,8.209263,39,0
816,2023-05-04 23:00:00,14.820246,0,14.4,6.151683,58,0
817,2023-05-05 00:00:00,14.490245,0,14.04,4.5536795,42,0
818,2023-05-05 01:00:00,14.320246,0,14.4,4.802999,23,0
819,2023-05-05 02:00:00,14.360246,0.1,14.4,4.3349743,35,0
820,2023-05-05 03:00:00,14.470245,0.1,13.32,4.0249224,43,0
821,2023-05-05 04:00:00,14.160245,0,12.599999,3.671294,48,0
822,2023-05-05 05:00:00,14.220245,0,11.879999,3.6179552,41,32.22222
823,2023-05-05 06:00:00,15.360246,0,13.32,4.6938252,32,40.606064
824,2023-05-05 07:00:00,16.580246,0.4,13.679999,3.671294,69.400002,22.181816
825,2023-05-05 08:00:00,18.100245,1.4,15.84,2.7416782,79.7,12
826,2023-05-05 09:00:00,19.400246,1.2,18.359999,1.08,89.400002,22.181816
827,2023-05-05 10:00:00,20.740246,1,15.4800005,0.8049845,83,13.939392
828,2023-05-05 11:00:00,21.560246,1.1,23.759998,0.5091169,89,10.303032
829,2023-05-05 12:00:00,22.190245,1.6,15.84,2.9024127,78,8.90909
830,2023-05-05 13:00:00,22.460245,2,24.48,3.671294,96,5.181816
831,2023-05-05 14:00:00,20.450245,1.1,26.28,10.587917,70,9.69697
832,2023-05-05 15:00:00,18.920246,0.7,22.319998,11.720751,81,10.909091
833,2023-05-05 16:00:00,18.710245,0.6,16.199999,8.699793,66.400002,24
834,2023-05-05 17:00:00,18.840246,0.3,29.16,4.73506,29,42.424244
835,2023-05-05 18:00:00,17.760244,0.1,20.519999,1.2979984,58,24.848484
836,2023-05-05 19:00:00,16.550245,0.2,10.08,0.71999997,47,25.877441
837,2023-05-05 20:00:00,15.790245,0.3,12.959999,1.835647,54,0
838,2023-05-05 21:00:00,15.210245,0.1,12.959999,3.6179552,54,0
839,2023-05-05 22:00:00,14.590245,0,10.799999,1.5273507,22,0
840,2023-05-05 23:00:00,13.860246,0,9.36,2.16,8.400001,0
841,2023-05-06 00:00:00,13.180245,0,10.08,1.484318,6,0
842,2023-05-06 01:00:00,12.700245,0,9.36,1.2979984,23,0
843,2023-05-06 02:00:00,12.440246,0,9.36,1.1384199,32,0
844,2023-05-06 03:00:00,12.600245,0,9.36,0.35999998,35,0
845,2023-05-06 04:00:00,12.850245,0,11.879999,1.8,43,0
846,2023-05-06 05:00:00,12.660245,0,11.879999,3.096837,66,18.849998
847,2023-05-06 06:00:00,13.280245,0,12.24,2.5455842,87,7.2727275
848,2023-05-06 07:00:00,14.230246,0,11.159999,1.835647,50,29.69697
849,2023-05-06 08:00:00,15.460245,0,11.159999,3.319036,29,42.424244
850,2023-05-06 09:00:00,17.290245,0,13.679999,4.3349743,30.000002,41.81818
851,2023-05-06 10:00:00,19.970245,0,15.4800005,5.634891,29.400002,42.181816
852,2023-05-06 11:00:00,20.810246,0,16.919998,6.4096174,28.500002,42.727272
853,2023-05-06 12:00:00,21.490246,0,17.28,5.6233797,29.400002,42.181816
854,2023-05-06 13:00:00,22.080246,0,16.199999,5.6233797,28.500002,42.727272
855,2023-05-06 14:00:00,22.590246,0,15.84,6.28713,32,40.606064
856,2023-05-06 15:00:00,22.310246,0,16.56,7.289444,41,35.151512
857,2023-05-06 16:00:00,22.310246,0,16.56,4.8965297,28.500002,42.727272
858,2023-05-06 17:00:00,21.920246,0,12.24,2.2768397,27.300001,43.454544
859,2023-05-06 18:00:00,20.840246,0,6.4799995,3.4152596,28.800001,42.545456
860,2023-05-06 19:00:00,18.510244,0,9,4.73506,29.400002,35.57333
861,2023-05-06 20:00:00,16.770245,0,7.5599995,3.319036,29.7,0
862,2023-05-06 21:00:00,13.870245,0,8.64,3.8268526,30.000002,0
863,2023-05-06 22:00:00,14.100245,0,9,1.609969,29.1,0
864,2023-05-06 23:00:00,13.320246,0,9,1.8,29.7,0
865,2023-05-07 00:00:00,13.210245,0,8.64,2.3051248,30.000002,0
866,2023-05-07 01:00:00,12.270246,0,8.64,2.0991426,19.5,0
867,2023-05-07 02:00:00,11.550245,0,8.64,2.5455842,5,0
868,2023-05-07 03:00:00,11.530245,0,8.28,1.8,10.5,0
869,2023-05-07 04:00:00,11.790245,0,7.92,2.5455842,16.800001,0
870,2023-05-07 05:00:00,11.900246,0,8.64,4.829907,33,38.677776
871,2023-05-07 06:00:00,13.690246,0,10.440001,5.1544156,53,27.878788
872,2023-05-07 07:00:00,15.420245,0,13.679999,4.829907,76,13.939394
873,2023-05-07 08:00:00,16.830246,0,15.4800005,5.3999996,83,9.696969
874,2023-05-07 09:00:00,18.240246,0,17.64,5.3517847,89,6.060605
875,2023-05-07 10:00:00,19.310246,0,18.72,5.0528407,73,15.757578
876,2023-05-07 11:00:00,19.930244,0,18,4.6938257,79,12.121214
877,2023-05-07 12:00:00,20.320246,0,20.880001,5.8048253,53,27.878788
878,2023-05-07 13:00:00,18.930244,0.6,25.56,8.311245,90,5.454544
879,2023-05-07 14:00:00,18.980246,0.6,26.64,8.427383,99,0
880,2023-05-07 15:00:00,18.110245,0.1,24.119999,6.849467,87,7.2727275
881,2023-05-07 16:00:00,17.900246,0,15.84,5.8603754,73,15.757578
882,2023-05-07 17:00:00,17.590246,0.3,13.32,5.154415,62,22.424244
883,2023-05-07 18:00:00,16.540245,0.1,12.24,4.2136917,77,13.333332
884,2023-05-07 19:00:00,15.690246,0.7,14.4,5.0142193,73,13.6434355
885,2023-05-07 20:00:00,15.300245,0.3,9.36,4.072935,80,0
886,2023-05-07 21:00:00,15.040245,0.6,10.08,4.3498964,75,0
887,2023-05-07 22:00:00,14.670245,0.2,12.599999,4.6102495,81,0
888,2023-05-07 23:00:00,14.500245,0,12.599999,3.396233,52,0
889,2023-05-08 00:00:00,14.320246,0,11.879999,4.2136917,31,0
890,2023-05-08 01:00:00,14.230246,0,11.879999,4.8965297,58,0
891,2023-05-08 02:00:00,14.250245,0,10.799999,4.6102495,55,0
892,2023-05-08 03:00:00,14.160245,0,11.5199995,4.6938257,79,0
893,2023-05-08 04:00:00,14.360246,0,12.599999,3.8939953,86,0
894,2023-05-08 05:00:00,14.540245,0,11.879999,3.8939953,76,13.823232
895,2023-05-08 06:00:00,14.630245,0,11.879999,4.8965297,50,29.69697
896,2023-05-08 07:00:00,15.230246,0,13.32,4.0249224,45,32.727272
897,2023-05-08 08:00:00,16.080246,0.1,14.4,2.9024127,51,29.09091
898,2023-05-08 09:00:00,16.910246,0.1,14.759999,3.8773184,60,23.636362
899,2023-05-08 10:00:00,17.670246,0,15.119999,6.379216,71,16.969696
900,2023-05-08 11:00:00,18.490246,0,16.199999,5.95906,80,11.515152
901,2023-05-08 12:00:00,18.820246,0,16.56,4.39436,72,16.363636
902,2023-05-08 13:00:00,18.730246,0,15.84,3.8939953,71,16.969696
903,2023-05-08 14:00:00,19.040245,0.2,16.199999,3.0758414,45,32.727272
904,2023-05-08 15:00:00,19.160246,0.3,14.759999,2.8799999,41,35.151512
905,2023-05-08 16:00:00,18.610245,1.6,15.119999,4.379589,31,41.21212
906,2023-05-08 17:00:00,17.780245,0.8,20.16,6.193674,43,33.939392
907,2023-05-08 18:00:00,16.910246,0.3,18.359999,5.00128,48,30.90909
908,2023-05-08 19:00:00,16.730246,0,10.799999,2.3051248,35,34.46734
909,2023-05-08 20:00:00,15.910245,0,6.8399997,2.4149535,29.400002,0
910,2023-05-08 21:00:00,15.440246,0,5.7599998,3.219938,34,0
911,2023-05-08 22:00:00,14.600245,0,6.4799995,2.4149535,22,0
912,2023-05-08 23:00:00,14.5602455,0,6.4799995,0.5091169,22,0
913,2023-05-09 00:00:00,13.590245,0,6.4799995,1.1384199,52,0
914,2023-05-09 01:00:00,12.130245,0,7.5599995,2.5455842,50,0
915,2023-05-09 02:00:00,12.260245,0,8.64,2.968636,57,0
916,2023-05-09 03:00:00,12.260245,0,9.36,2.968636,68,0
917,2023-05-09 04:00:00,12.620245,0,9.36,2.968636,74,0.2314815
918,2023-05-09 05:00:00,13.180245,0,12.24,2.7416782,62,22.424244
919,2023-05-09 06:00:00,13.910245,0,12.959999,3.6,61,23.030302
920,2023-05-09 07:00:00,15.280245,0,11.879999,3.8939953,88,6.666666
921,2023-05-09 08:00:00,16.780245,0,14.4,4.6938257,93,3.6363637
922,2023-05-09 09:00:00,17.950245,0.1,18.359999,6.12,33,39.999996
923,2023-05-09 10:00:00,19.060246,0.2,19.44,5.04,40,35.757576
924,2023-05-09 11:00:00,19.810246,0.1,19.8,4.6938252,67,19.393942
925,2023-05-09 12:00:00,20.030245,0,18.72,5.8603754,81,10.909091
926,2023-05-09 13:00:00,20.270245,0.1,16.919998,7.386582,96,1.8181801
927,2023-05-09 14:00:00,19.300245,0.1,19.08,5.6920996,100,0
928,2023-05-09 15:00:00,17.690245,0.5,18.359999,3.9763298,100,0
929,2023-05-09 16:00:00,16.330246,1.1,16.199999,7.24486,100,0
930,2023-05-09 17:00:00,15.490245,1.6,15.84,8.373386,100,0
931,2023-05-09 18:00:00,15.020246,1.7,16.56,7.145796,100,0
932,2023-05-09 19:00:00,14.770246,1.5,21.599998,8.669949,100,0
933,2023-05-09 20:00:00,14.500245,1.2,21.599998,10.44,100,0
934,2023-05-09 21:00:00,14.170245,0.9,27.72,12.096214,96,0
935,2023-05-09 22:00:00,13.900246,0.5,30.960001,,94,0
936,2023-05-09 23:00:00,13.780245,0.1,30.599998,,76,0
937,2023-05-10 00:00:00,13.490245,0,31.68,,91,0
938,2023-05-10 01:00:00,13.290245,0,33.839996,,62,0
939,2023-05-10 02:00:00,13.000245,0,32.760002,10.315115,76,0
940,2023-05-10 03:00:00,12.950245,0.1,28.44,11.753877,82,0
941,2023-05-10 04:00:00,12.580245,0,24.119999,9.983106,40,1.4303031
942,2023-05-10 05:00:00,12.620245,0.1,21.24,10.636766,55,26.666664
943,2023-05-10 06:00:00,12.900246,0,20.16,11.841756,39,36.36364
944,2023-05-10 07:00:00,13.240245,0,30.239998,13.1041975,25,44.848488
945,2023-05-10 08:00:00,13.730246,0,30.960001,13.276144,26.400002,44
946,2023-05-10 09:00:00,14.340245,0,34.56,13.910169,33,39.999996
947,2023-05-10 10:00:00,14.500245,0,38.16,15.484185,37,37.57576
948,2023-05-10 11:00:00,15.100245,0,39.6,14.917212,37,37.57576
949,2023-05-10 12:00:00,15.460245,0,40.68,16.520823,40,35.757576
950,2023-05-10 13:00:00,15.420245,0,41.760002,16.09969,45,32.727272
951,2023-05-10 14:00:00,15.470245,0,43.56,15.629972,28,43.0303
952,2023-05-10 15:00:00,15.130245,0,41.039997,14.417988,17,49.696968
953,2023-05-10 16:00:00,14.760245,0,36.719997,16.039202,69,18.18182
954,2023-05-10 17:00:00,14.370245,0,34.2,13.358861,38,36.969692
955,2023-05-10 18:00:00,13.790245,0,24.84,9.178235,18,49.090908
956,2023-05-10 19:00:00,12.770246,0,20.880001,6.638072,21.900002,43.65106
957,2023-05-10 20:00:00,12.180245,0,17.64,6.1305785,30,0
958,2023-05-10 21:00:00,11.590245,0,17.28,6.1305785,43,0
959,2023-05-10 22:00:00,11.710245,0,16.199999,6.193674,56,0
960,2023-05-10 23:00:00,11.750245,0,15.119999,5.0911684,63,0
961,2023-05-11 00:00:00,11.540245,0,14.759999,4.8965297,69,0
962,2023-05-11 01:00:00,11.380245,0,15.119999,6.489992,75,0
963,2023-05-11 02:00:00,11.130245,0,14.4,4.3349743,66,0
964,2023-05-11 03:00:00,11.0602455,0,12.24,3.563818,73,0
965,2023-05-11 04:00:00,10.990245,0,11.5199995,4.1046314,70,1.1228956
966,2023-05-11 05:00:00,11.210245,0,12.24,5.95906,69,18.18182
967,2023-05-11 06:00:00,11.400246,0,16.919998,6.162207,56,26.060608
968,2023-05-11 07:00:00,11.970245,0,15.4800005,5.8048253,47,31.51515
969,2023-05-11 08:00:00,12.980246,0,16.919998,4.73506,41,35.151512
970,2023-05-11 09:00:00,13.630245,0,17.64,4.0249224,44,33.333336
971,2023-05-11 10:00:00,13.820246,0.1,18.72,3.563818,93,3.6363637
972,2023-05-11 11:00:00,14.400246,0.2,20.519999,5.00128,96,1.8181801
973,2023-05-11 12:00:00,14.360246,0.2,20.880001,5.495161,96,1.8181801
974,2023-05-11 13:00:00,14.540245,0.2,21.96,7.9526596,92,4.242425
975,2023-05-11 14:00:00,14.580245,0.8,24.48,8.669949,84,9.090908
976,2023-05-11 15:00:00,14.610246,0.8,26.64,7.342588,61,23.030302
977,2023-05-11 16:00:00,14.100245,0.1,24.119999,6.130579,70,17.575756
978,2023-05-11 17:00:00,13.540245,0,22.68,3.2599385,72,16.363636
979,2023-05-11 18:00:00,12.970245,0,19.08,2.4149535,57,25.454548
980,2023-05-11 19:00:00,11.750245,0.3,10.08,3.563818,29,40.56229
981,2023-05-11 20:00:00,10.980246,0,8.64,5.154415,36,0
982,2023-05-11 21:00:00,10.770246,0,9.36,5.506941,74,0
983,2023-05-11 22:00:00,10.620245,0,9.36,6.162207,53,0
984,2023-05-11 23:00:00,10.890245,0,8.64,0.8049845,30,0
985,2023-05-12 00:00:00,11.130245,0,7.2,1.835647,31,0
986,2023-05-12 01:00:00,10.720245,0,5.04,2.4149535,38,0
987,2023-05-12 02:00:00,11.110246,0,4.32,1.4399999,40,0
988,2023-05-12 03:00:00,11.040245,0,5.3999996,0.8049845,27.300001,0
989,2023-05-12 04:00:00,10.740245,0,5.7599998,0.35999998,24.6,3.8703032
990,2023-05-12 05:00:00,10.510245,0,5.7599998,0.35999998,39,36.36364
991,2023-05-12 06:00:00,11.090245,0,7.92,1.1384199,54,27.272726
992,2023-05-12 07:00:00,12.000245,0,11.879999,2.52,57,25.454548
993,2023-05-12 08:00:00,12.720245,0,16.199999,2.8799999,50,29.69697
994,2023-05-12 09:00:00,13.490245,0.1,19.44,3.2399998,54,27.272726
995,2023-05-12 10:00:00,15.140245,0.1,20.16,7.2805495,64,21.212122
996,2023-05-12 11:00:00,15.690246,0.1,21.96,8.287822,50,29.69697
997,2023-05-12 12:00:00,16.330246,0.1,23.759998,10.182337,48,30.90909
998,2023-05-12 13:00:00,16.810246,0.7,25.56,11.525623,26,44.242424
999,2023-05-12 14:00:00,16.700245,0.2,27,11.885453,42,34.545456
1000,2023-05-12 15:00:00,16.270247,0.3,26.64,11.525623,24.900002,44.909092
1001,2023-05-12 16:00:00,16.340246,0,25.919998,10.495713,41,35.151512
1002,2023-05-12 17:00:00,16.410246,0,25.199999,8.669949,32,40.606064
1003,2023-05-12 18:00:00,15.460245,0.2,23.039999,7.9932976,38,36.969692
1004,2023-05-12 19:00:00,14.070246,0.1,18.72,6.130579,28,42.074078
1005,2023-05-12 20:00:00,13.690246,0,14.4,5.506941,26,0
1006,2023-05-12 21:00:00,,0,12.959999,6.5693827,20,0
1007,2023-05-12 22:00:00,,0,14.04,7.24486,38,0
1008,2023-05-12 23:00:00,,0,14.04,6.6185193,38,0
1009,2023-05-13 00:00:00,,0,13.679999,7.729527,25,0
1010,2023-05-13 01:00:00,,0,12.959999,7.172949,23.7,0
1011,2023-05-13 02:00:00,,0,12.599999,8.557102,23.1,0
1012,2023-05-13 03:00:00,,0,11.159999,6.725354,59,0
1013,2023-05-13 04:00:00,,0,10.799999,6.638072,77,1.4407407
1014,2023-05-13 05:00:00,11.870245,0,11.5199995,6.87779,91,4.8484864
1015,2023-05-13 06:00:00,12.340245,0,15.119999,8.209263,93,3.6363637
1016,2023-05-13 07:00:00,13.090245,0,20.519999,8.373386,87,7.2727275
1017,2023-05-13 08:00:00,13.840245,0,23.759998,8.225035,94,3.0303025
1018,2023-05-13 09:00:00,13.940246,0.1,24.119999,8.891344,80,11.515152
1019,2023-05-13 10:00:00,14.470245,0.1,25.919998,10.365251,63,21.818182
1020,2023-05-13 11:00:00,14.860246,0.1,26.28,11.043261,50,29.69697
1021,2023-05-13 12:00:00,15.430245,0.6,27,11.177405,56,26.060608
1022,2023-05-13 13:00:00,15.620245,0.1,29.88,10.8955765,67,19.393942
1023,2023-05-13 14:00:00,15.500245,1.3,33.48,10.829959,57,25.454548
1024,2023-05-13 15:00:00,15.430245,1.2,33.48,11.090103,60,23.636362
1025,2023-05-13 16:00:00,15.730246,0.2,32.399998,10.799999,52,28.48485
1026,2023-05-13 17:00:00,15.530245,0,30.239998,8.714677,49,30.303032
1027,2023-05-13 18:00:00,14.980246,0,25.199999,6.1094027,34,39.39394
1028,2023-05-13 19:00:00,13.510245,0,15.4800005,5.95906,37,37.565323
1029,2023-05-13 20:00:00,12.920245,0,13.32,6.151683,38,0.03080808
1030,2023-05-13 21:00:00,11.950245,0,12.24,5.506941,31,0
1031,2023-05-13 22:00:00,11.990245,0,11.5199995,5.1919937,57,0
1032,2023-05-13 23:00:00,11.990245,0,11.5199995,4.5536795,20,0
1033,2023-05-14 00:00:00,11.380245,0,11.159999,5.154415,18,0
1034,2023-05-14 01:00:00,10.8102455,0,9.72,5.5887027,21,0
1035,2023-05-14 02:00:00,10.420245,0,8.28,5.4477882,32,0
1036,2023-05-14 03:00:00,10.050245,0,7.5599995,4.802999,73,0
1037,2023-05-14 04:00:00,10.110246,0,7.92,4.0249224,71,2.2154882
1038,2023-05-14 05:00:00,10.350245,0,9.36,3.6179552,70,17.575756
1039,2023-05-14 06:00:00,11.250245,0.1,14.04,3.8773184,70,17.575756
1040,2023-05-14 07:00:00,12.300245,0.2,16.919998,5.771239,89,6.060605
1041,2023-05-14 08:00:00,13.480246,0,20.880001,7.2359104,81,10.909091
1042,2023-05-14 09:00:00,14.400246,0,22.319998,7.5942073,79,12.121214
1043,2023-05-14 10:00:00,14.830245,0,24.84,8.669949,72,16.363636
1044,2023-05-14 11:00:00,15.500245,0.1,29.88,9.531505,67,19.393942
1045,2023-05-14 12:00:00,16.060246,0.1,33.12,10.365251,68,18.78788
1046,2023-05-14 13:00:00,16.970245,0.1,34.2,10.041354,46,32.121212
1047,2023-05-14 14:00:00,17.210245,1.1,35.28,7.9932976,72,16.363636
1048,2023-05-14 15:00:00,15.620245,0.9,34.2,6.87779,73,15.757578
1049,2023-05-14 16:00:00,15.870245,0.2,26.64,9.178235,61,23.030302
1050,2023-05-14 17:00:00,15.3102455,0.4,26.64,4.6938252,48,30.90909
1051,2023-05-14 18:00:00,14.200245,0.3,23.759998,5.5887027,38,36.969692
1052,2023-05-14 19:00:00,12.730246,0.2,14.759999,6.3690495,28,43.0303
1053,2023-05-14 20:00:00,12.100245,0.4,15.4800005,4.896529,47,0.7178451
1054,2023-05-14 21:00:00,11.700245,0.1,11.879999,2.6208394,39,0
1055,2023-05-14 22:00:00,11.190246,0,11.159999,4.3349743,67,0
1056,2023-05-14 23:00:00,10.910245,0,9,4.3349743,74,0
1057,2023-05-15 00:00:00,10.660245,0,9.36,4.6938257,33,0
1058,2023-05-15 01:00:00,10.350245,0,8.28,5.904439,24,0
1059,2023-05-15 02:00:00,10.280245,0,9,5.95906,21,0
1060,2023-05-15 03:00:00,9.890245,0,9,4.0249224,29,0
1061,2023-05-15 04:00:00,9.660245,0,9,3.6179552,39,5.5656567
1062,2023-05-15 05:00:00,10.150246,0.1,15.119999,4.73506,53,27.878788
1063,2023-05-15 06:00:00,11.020246,1.3,20.880001,3.7585104,64,21.212122
1064,2023-05-15 07:00:00,11.980246,0.2,15.84,3.8268526,42,34.545456
1065,2023-05-15 08:00:00,13.300245,0.1,20.880001,3.319036,27,43.636364
1066,2023-05-15 09:00:00,14.800245,0.2,24.48,3.2399998,44,33.333336
1067,2023-05-15 10:00:00,15.650246,0.2,25.56,4.1046314,94,3.0303025
1068,2023-05-15 11:00:00,16.410246,0.1,25.199999,2.2768397,81,10.909091
1069,2023-05-15 12:00:00,17.070246,0.2,27,1.9386592,61,23.030302
1070,2023-05-15 13:00:00,17.000246,0.3,26.64,2.2768397,62,22.424244
1071,2023-05-15 14:00:00,16.370245,1.6,25.199999,2.7416782,64,21.212122
1072,2023-05-15 15:00:00,16.250246,0.8,24.48,4.8965297,66,19.999998
1073,2023-05-15 16:00:00,16.270247,2.2,24.119999,7.4128532,66,19.999998
1074,2023-05-15 17:00:00,14.240245,2.1,23.759998,4.802999,58,24.848484
1075,2023-05-15 18:00:00,13.950245,1.3,21.599998,5.4477882,73,15.757578
1076,2023-05-15 19:00:00,13.150246,0.8,18.72,5.0911684,62,22.424244
1077,2023-05-15 20:00:00,12.120245,0.6,14.759999,4.452954,51,1.309091
1078,2023-05-15 21:00:00,11.570246,0.5,13.679999,4.5536795,65,0
1079,2023-05-15 22:00:00,11.8102455,0.2,10.799999,4.6938257,48,0
1080,2023-05-15 23:00:00,11.830245,0,10.440001,5.634891,48,0
1081,2023-05-16 00:00:00,11.620245,0,11.159999,4.0249224,44,0
1082,2023-05-16 01:00:00,11.620245,0,11.159999,5.0911684,48,0
1083,2023-05-16 02:00:00,11.270246,0,12.599999,4.6938257,40,0
1084,2023-05-16 03:00:00,11.670245,0.2,18.72,5.815978,81,0
1085,2023-05-16 04:00:00,11.480246,0,24.84,6.379216,72,2.8499997
1086,2023-05-16 05:00:00,11.380245,0.1,27.72,9.47012,71,16.969696
1087,2023-05-16 06:00:00,11.200245,0.1,30.599998,11.901798,57,25.454548
1088,2023-05-16 07:00:00,11.190246,0.4,31.68,14.4,89,6.060605
1089,2023-05-16 08:00:00,11.450245,0.1,34.56,16.263872,96,1.8181801
1090,2023-05-16 09:00:00,11.700245,0.2,36.719997,15.496736,55,26.666664
1091,2023-05-16 10:00:00,11.480246,0,35.28,12.144331,76,13.939394
1092,2023-05-16 11:00:00,12.030245,0.1,33.839996,14.241629,76,13.939394
1093,2023-05-16 12:00:00,12.250245,0.2,38.16,17.581125,65,20.60606
1094,2023-05-16 13:00:00,12.430245,0.2,42.12,20.532627,88,6.666666
1095,2023-05-16 14:00:00,12.410245,0.1,43.92,19.493261,89,6.060605
1096,2023-05-16 15:00:00,12.100245,0.2,48.96,18.359999,88,6.666666
1097,2023-05-16 16:00:00,12.090245,0.1,48.239998,17.294992,77,13.333332
1098,2023-05-16 17:00:00,12.020246,0,45,16.56,66,19.999998
1099,2023-05-16 18:00:00,11.620245,0,41.039997,15.517629,76,13.939394
1100,2023-05-16 19:00:00,11.250245,0,35.64,14.113653,84,9.090908
1101,2023-05-16 20:00:00,10.940246,0,32.760002,13.004921,96,0.1191918
1102,2023-05-16 21:00:00,10.530245,0,30.960001,12.979984,93,0
1103,2023-05-16 22:00:00,10.050245,0,30.239998,10.739833,96,0
1104,2023-05-16 23:00:00,9.630245,0,30.239998,10.08,95,0
1105,2023-05-17 00:00:00,9.090245,0,29.519999,10.853866,88,0
1106,2023-05-17 01:00:00,8.690246,0,28.08,11.525623,77,0
1107,2023-05-17 02:00:00,8.280246,0,26.64,10.853866,81,0
1108,2023-05-17 03:00:00,7.8902454,0,25.919998,10.182337,66,0
1109,2023-05-17 04:00:00,7.520245,0,24.84,10.538843,45,6.3363633
1110,2023-05-17 05:00:00,7.8302455,0,25.199999,11.720751,31,41.21212
1111,2023-05-17 06:00:00,8.880245,0,28.8,13.009903,31,41.21212
1112,2023-05-17 07:00:00,10.140245,0,34.92,14.707222,14,51.51515
1113,2023-05-17 08:00:00,11.640245,0,39.239998,18.289274,43,33.939392
1114,2023-05-17 09:00:00,12.500245,0,42.12,18.947083,96,1.8181801
1115,2023-05-17 10:00:00,13.330245,0,42.12,18.79255,75,14.545455
1116,2023-05-17 11:00:00,,0,41.399998,19.586119,71,16.969696
1117,2023-05-17 12:00:00,,0,41.399998,19.08,85,8.48485
1118,2023-05-17 13:00:00,,0,42.839996,19.022177,95,2.4242413
1119,2023-05-17 14:00:00,14.710245,0,43.92,18.057508,75,14.545455
1120,2023-05-17 15:00:00,14.720245,0,45,18.25026,79,12.121214
1121,2023-05-17 16:00:00,14.200245,0,43.92,16.595179,73,15.757578
1122,2023-05-17 17:00:00,13.800245,0,41.760002,15.2947035,77,13.333332
1123,2023-05-17 18:00:00,13.000245,0,36.36,13.1041975,55,26.666664
1124,2023-05-17 19:00:00,11.960245,0,29.88,12.0694,30,41.81818
1125,2023-05-17 20:00:00,11.030245,0,27.72,11.726277,17.7,4.256616
1126,2023-05-17 21:00:00,10.180245,0,25.919998,9.904906,12,0
1127,2023-05-17 22:00:00,8.780245,0,22.319998,10.883676,26,0
1128,2023-05-17 23:00:00,8.150246,0,20.519999,9.19939,39,0
1129,2023-05-18 00:00:00,7.5802455,0,19.8,7.729527,55,0
1130,2023-05-18 01:00:00,6.8202453,0,19.44,7.289444,55,0
1131,2023-05-18 02:00:00,6.2402453,0,18.72,7.072878,48,0
1132,2023-05-18 03:00:00,5.920245,0,18.359999,7.69592,52,0
1133,2023-05-18 04:00:00,5.8202453,0,18.359999,8.4042845,16,10.71734
1134,2023-05-18 05:00:00,7.400245,0,19.08,9.114471,12.900001,52.18182
1135,2023-05-18 06:00:00,9.110246,0,21.96,9.9571085,1.2,59.272728
1136,2023-05-18 07:00:00,10.780245,0,28.08,11.753877,0.6,59.636364
1137,2023-05-18 08:00:00,12.510245,0,33.12,14.84318,44,33.333336
1138,2023-05-18 09:00:00,14.250245,0,36,16.981165,84,9.090908
1139,2023-05-18 10:00:00,15.200245,0,37.079998,13.397612,87,7.2727275
1140,2023-05-18 11:00:00,15.860246,0,36.719997,16.563911,99,0
1141,2023-05-18 12:00:00,16.320246,0,36.36,14.618837,100,0
